ip,latest_mac,mac_type,hostname,os,manufacturer,model
10.136.20.25,00:50:56:A1:59:50,static,dhcp-tel-01,Debian GNU/Linux 10,VMware,NA
10.136.240.253,00:50:56:A1:9D:5C,static,rke-admin-01,AlmaLinux 9.4 (Seafoam Ocelot),VMware,"VMware7,1"
10.136.242.219,00:50:56:A1:35:04,static,pcs-ca-02,AlmaLinux 9.4 (Seafoam Ocelot),VMware,"VMware7,1"
10.138.12.141,00:50:56:A1:07:D4,static,AD-DC-PAP17,Windows Server 2019 Datacenter,VMware,"VMware7,1"
10.138.12.143,00:50:56:A1:63:25,static,AD-DC-PAP15,Windows Server 2019 Datacenter,VMware,"VMware7,1"
10.138.12.25,00:50:56:A1:00:0D,static,portico-02,Ubuntu 18.04.6 LTS,VMware,"VMware7,1"
10.138.18.20,00:50:56:A1:06:8C,static,icinga-01,Red Hat Enterprise Linux Server 7.9 (Maipo),VMware,VMware Virtual Platform
10.138.18.34,00:50:56:A1:31:55,static,mon-prometheus-hpc-fitz-01,Ubuntu 22.04.4 LTS,VMware,"VMware7,1"
10.138.18.9,00:50:56:A1:6A:97,static,cacti-02,Red Hat Enterprise Linux Server release 7.9 (Maipo),VMware,VMware Virtual Platform
10.138.2.147,00:50:56:A1:56:E0,static,yum-01,Red Hat Enterprise Linux Server release 7.9 (Maipo),VMware,VMware Virtual Platform
10.138.24.3,00:50:56:A1:19:08,static,mmy13-ubuntu-dev-03,Ubuntu 20.04.4 LTS,VMware,"VMware7,1"
10.138.5.151,00:50:56:A1:0E:48,static,os-worker-fitz-prod-01-jqvhj,Fedora CoreOS 36,VMware,NA
10.138.68.24,00:50:56:A1:3C:16,static,tsmm-fl1-01,Red Hat Enterprise Linux Server release 7.8 (Maipo),VMware,VMware Virtual Platform
10.138.68.27,00:50:56:A1:49:9F,static,oit-vvsa-dscr-01,NA,VMware,NA
10.138.80.26,00:50:56:A1:6A:E1,static,mon-prometheus-hpc-tel-01,Ubuntu 22.04.4 LTS,VMware,"VMware7,1"
10.138.83.35,00:50:56:A1:87:47,static,itso-scanner-hpc-02,Red Hat Enterprise Linux Server 7.9 (Maipo),VMware,VMware Virtual Platform
10.138.86.2,B8:CE:F6:EE:98:D6,static,globus-priv-02,AlmaLinux 8.10 (Cerulean Leopard),VMware,"VMware7,1"
10.183.0.109,00:50:56:8E:03:80,static,bf-srv-h36-30,NA,VMware,NA
10.183.0.11,10:70:FD:00:B0:70,static,oit-nas-fe13,NA,Mellanox,NA
10.183.0.12,10:70:FD:00:B0:70,static,oit-nas-fe13,NA,Mellanox,NA
10.183.0.13,10:70:FD:00:B0:70,static,oit-nas-fe13,NA,Mellanox,NA
10.183.0.136,00:50:56:8E:0C:CA,static,bf-srv-z25-20,NA,VMware,NA
10.183.0.14,10:70:FD:00:B0:70,static,oit-nas-fe13,NA,Mellanox,NA
10.183.0.15,10:70:FD:00:B0:70,static,oit-nas-fe13,NA,Mellanox,NA
10.183.0.16,10:70:FD:00:B0:70,static,oit-nas-fe13,NA,Mellanox,NA
10.183.0.167,00:50:56:AE:3D:B2,static,dcc-core-122,Red Hat Enterprise Linux Server release 7.9 (Maipo),VMware,VMware Virtual Platform
10.183.0.17,10:70:FD:00:B0:70,static,oit-nas-fe13,NA,Mellanox,NA
10.183.0.18,10:70:FD:00:B0:70,static,oit-nas-fe13,NA,Mellanox,NA
10.183.0.19,10:70:FD:00:B0:70,static,oit-nas-fe13,NA,Mellanox,NA
10.183.0.2,00:DE:FB:71:D9:41,static,dc-fitzeast-b220-d4-n7700-d-1,Cisco NX-OS 8.2(5),Cisco,Nexus7700 C7710
10.183.0.20,10:70:FD:00:B0:70,static,oit-nas-fe13,NA,Mellanox,NA
10.183.0.205,00:50:56:A1:10:32,static,vcm-37215,Ubuntu 20.04.6 LTS,VMware,"VMware7,1"
10.183.0.3,00:DE:FB:71:E2:C1,static,dc-fitzeast-b220-ae32-n7700-d-1,Cisco NX-OS 8.2(5),Cisco,Nexus7700 C7710
10.183.0.72,00:50:56:AE:5E:57,static,SSI-KOLAB-PDB1,Windows Server 2016 Datacenter,VMware,"VMware7,1"
10.183.0.9,10:70:FD:00:B0:70,static,oit-nas-fe13,NA,Mellanox,NA
10.183.0.96,00:50:56:AE:B9:1A,static,RES-PF31-PAP1,Windows Server 2016 Datacenter,VMware,"VMware7,1"
10.183.1.101,00:25:B5:23:A1:DB,dynamic,dcc-randleslab-bm-02,AlmaLinux 9.3 (Shamrock Pampas Cat),Cisco,UCSC-C220-M6S
10.183.1.103,00:25:B5:23:A1:EB,dynamic,dcc-randleslab-bm-03,AlmaLinux 9.3 (Shamrock Pampas Cat),Cisco,UCSC-C220-M6S
10.183.1.105,00:25:B5:23:A1:BB,dynamic,dcc-randleslab-bm-04,AlmaLinux 9.3 (Shamrock Pampas Cat),Cisco,UCSC-C220-M6S
10.183.1.109,00:25:B5:23:A1:FB,dynamic,dcc-randleslab-bm-01,AlmaLinux 9.3 (Shamrock Pampas Cat),Cisco,UCSC-C220-M6S
10.183.1.116,00:50:56:AE:AF:33,dynamic,nbc9-hpc-test-oddballs-ec50ab6c-tqjpn,Ubuntu 22.04.4 LTS,VMware,NA
10.183.1.26,00:50:56:AE:2F:BA,static,RES-GSAND-PAP1,Windows Server 2019 Datacenter,VMware,"VMware7,1"
10.183.1.35,00:50:56:8E:19:2D,static,NA,NA,VMware,NA
10.183.1.70,00:50:56:AE:D6:43,static,EI-EDL-PAP2,Windows Server 2016 Datacenter,VMware,"VMware7,1"
10.183.10.235,F6:15:63:16:02:03,static,NA,NA,F5 Networks,NA
10.183.11.222,00:50:56:AE:DF:6B,static,BART-CRYO-PAP1,Windows Server 2022 Datacenter,VMware,"VMware7,1"
10.183.11.243,00:50:56:AE:EF:15,static,research-bartesaghilab-15,Ubuntu 22.04.4 LTS,VMware,"VMware7,1"
10.183.12.44,00:50:56:AE:4C:BF,static,hpc-bartesaghi-sched-01,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.12.45,00:50:56:AE:92:53,static,hpc-bartesaghi-xfer-01,AlmaLinux 9.4 (Seafoam Ocelot),VMware,"VMware7,1"
10.183.13.148,00:50:56:AE:66:76,static,hpc-bartesaghi-53,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.149,00:50:56:AE:D9:C7,static,hpc-bartesaghi-54,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.150,00:50:56:AE:6A:88,static,hpc-bartesaghi-login-01,AlmaLinux 9.4 (Seafoam Ocelot),VMware,"VMware7,1"
10.183.13.151,00:50:56:AE:4C:F0,static,hpc-bartesaghi-01,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.204,00:50:56:AE:7B:D0,static,hpc-bartesaghi-50,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.46,00:50:56:AE:83:D7,static,hpc-bartesaghi-55,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.47,00:50:56:AE:1F:17,static,hpc-bartesaghi-56,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.48,00:50:56:AE:B5:45,static,hpc-bartesaghi-57,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.49,00:50:56:AE:4B:2B,static,hpc-bartesaghi-58,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.50,00:50:56:AE:59:6F,static,hpc-bartesaghi-59,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.51,00:50:56:AE:0E:89,static,hpc-bartesaghi-60,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.53,00:50:56:AE:C1:7A,static,hpc-bartesaghi-61,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.55,00:50:56:AE:DC:21,static,hpc-bartesaghi-62,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.56,00:50:56:AE:64:33,static,hpc-bartesaghi-63,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.57,00:50:56:AE:C7:30,static,hpc-bartesaghi-64,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.58,00:50:56:AE:19:FA,static,hpc-bartesaghi-65,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.59,00:50:56:AE:C4:0C,static,hpc-bartesaghi-66,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.61,00:50:56:AE:B1:51,static,hpc-bartesaghi-68,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.62,00:50:56:AE:E0:DF,static,hpc-bartesaghi-69,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.63,00:50:56:AE:33:FF,static,hpc-bartesaghi-70,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.64,00:50:56:AE:6A:16,static,hpc-bartesaghi-71,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.65,00:50:56:AE:36:F9,static,hpc-bartesaghi-72,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.66,00:50:56:AE:11:63,static,hpc-bartesaghi-73,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.67,00:50:56:AE:4B:0A,static,hpc-bartesaghi-75,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.68,00:50:56:AE:D0:33,static,hpc-bartesaghi-74,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.69,00:50:56:AE:04:70,static,hpc-bartesaghi-76,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.70,00:50:56:AE:FE:CF,static,hpc-bartesaghi-77,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.71,00:50:56:AE:E9:F7,static,hpc-bartesaghi-78,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.72,00:50:56:AE:3B:1E,static,hpc-bartesaghi-79,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.73,00:50:56:AE:A5:68,static,hpc-bartesaghi-80,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.74,00:50:56:AE:91:D4,static,hpc-bartesaghi-81,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.75,00:50:56:AE:50:D9,static,hpc-bartesaghi-82,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.76,00:50:56:AE:C0:DD,static,hpc-bartesaghi-83,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.77,00:50:56:AE:25:29,static,hpc-bartesaghi-84,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.78,00:50:56:AE:1D:25,static,hpc-bartesaghi-85,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.79,00:50:56:AE:BB:8C,static,hpc-bartesaghi-86,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.80,00:50:56:AE:CD:82,static,hpc-bartesaghi-87,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.81,00:50:56:AE:3D:A7,static,hpc-bartesaghi-88,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.82,00:50:56:AE:93:5F,static,hpc-bartesaghi-89,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.83,00:50:56:AE:8C:77,static,hpc-bartesaghi-90,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.84,00:50:56:AE:80:01,static,hpc-bartesaghi-91,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.85,00:50:56:AE:BF:6C,static,hpc-bartesaghi-92,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.86,00:50:56:AE:EA:5A,static,hpc-bartesaghi-93,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.87,00:50:56:AE:0E:1E,static,hpc-bartesaghi-94,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.88,00:50:56:AE:35:6A,static,hpc-bartesaghi-95,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.89,00:50:56:AE:A6:02,static,hpc-bartesaghi-96,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.13.90,00:50:56:AE:CA:FB,static,hpc-bartesaghi-67,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.14.15,00:50:56:AE:D1:DE,static,dcc-sched-01,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.14.47,00:50:56:AE:C2:30,static,dcc-randleslab-gpu-01,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.18.192,00:50:56:AE:48:92,static,dcc-login-03,AlmaLinux 9.4 (Seafoam Ocelot),VMware,"VMware7,1"
10.183.18.196,00:50:56:AE:90:3A,static,dcc-ondemand-01,AlmaLinux 9.4 (Seafoam Ocelot),VMware,"VMware7,1"
10.183.18.83,00:50:56:AE:B4:4A,static,dcc-dhvi-md-gpu-407,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.109,00:50:56:AE:C7:4A,static,dcc-core-24,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.151,00:50:56:AE:74:9A,static,dcc-cosmology-10,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.191,00:50:56:AE:0E:8A,static,RES-DELGAD-PAP1,Windows Server 2022 Datacenter,VMware,"VMware7,1"
10.183.19.195,00:50:56:AE:D5:4C,static,dcc-randleslab-61,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.197,00:50:56:AE:16:A5,static,dcc-randleslab-53,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.198,00:50:56:AE:BC:91,static,dcc-randleslab-52,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.199,00:50:56:AE:CD:8E,static,dcc-randleslab-54,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.200,00:50:56:AE:4F:F4,static,dcc-randleslab-56,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.201,00:50:56:AE:15:5F,static,dcc-randleslab-55,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.202,00:50:56:AE:E7:CD,static,dcc-randleslab-51,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.203,00:50:56:AE:1B:C0,static,dcc-randleslab-57,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.207,00:50:56:AE:D1:E3,static,dcc-randleslab-96,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.208,00:50:56:AE:54:8D,static,dcc-randleslab-95,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.209,00:50:56:AE:5A:3F,static,dcc-randleslab-94,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.210,00:50:56:AE:DF:B4,static,dcc-randleslab-gpu-19,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.211,00:50:56:AE:51:91,static,dcc-randleslab-gpu-18,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.212,00:50:56:AE:75:48,static,dcc-randleslab-gpu-20,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.213,00:50:56:AE:76:8A,static,dcc-randleslab-93,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.214,00:50:56:AE:34:98,static,dcc-randleslab-gpu-17,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.215,00:50:56:AE:86:FA,static,dcc-randleslab-gpu-16,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.216,00:50:56:AE:99:9D,static,dcc-randleslab-91,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.217,00:50:56:AE:15:38,static,dcc-randleslab-92,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.218,00:50:56:AE:6E:E0,static,dcc-randleslab-90,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.219,00:50:56:AE:3D:34,static,dcc-randleslab-89,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.220,00:50:56:AE:15:EA,static,dcc-randleslab-88,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.221,00:50:56:AE:9A:FE,static,dcc-randleslab-58,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.222,00:50:56:AE:1C:9E,static,dcc-randleslab-59,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.223,00:50:56:AE:36:C0,static,dcc-randleslab-60,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.224,00:50:56:AE:5A:74,static,dcc-randleslab-63,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.225,00:50:56:AE:FD:6F,static,dcc-randleslab-62,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.226,00:50:56:AE:E0:AB,static,dcc-randleslab-64,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.227,00:50:56:AE:47:40,static,dcc-randleslab-65,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.228,00:50:56:AE:D9:12,static,dcc-randleslab-67,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.230,00:50:56:AE:FE:7F,static,dcc-randleslab-66,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.231,00:50:56:AE:14:C0,static,dcc-randleslab-gpu-12,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.232,00:50:56:AE:0D:FB,static,dcc-randleslab-68,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.234,00:50:56:AE:C7:0B,static,dcc-randleslab-gpu-14,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.236,00:50:56:AE:26:5A,static,dcc-randleslab-70,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.237,00:50:56:AE:B0:A4,static,dcc-randleslab-71,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.238,00:50:56:AE:57:1A,static,dcc-randleslab-72,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.239,00:50:56:AE:EB:C2,static,dcc-randleslab-69,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.240,00:50:56:AE:84:1F,static,dcc-randleslab-73,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.241,00:50:56:AE:2B:F1,static,dcc-randleslab-74,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.242,00:50:56:AE:52:B6,static,dcc-randleslab-76,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.243,00:50:56:AE:65:69,static,dcc-randleslab-75,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.244,00:50:56:AE:D6:5B,static,dcc-randleslab-77,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.245,00:50:56:AE:36:B0,static,dcc-randleslab-78,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.246,00:50:56:AE:E2:DC,static,dcc-randleslab-79,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.247,00:50:56:AE:DE:0B,static,dcc-randleslab-81,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.248,00:50:56:AE:E1:0B,static,dcc-randleslab-82,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.249,00:50:56:AE:29:96,static,dcc-randleslab-80,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.250,00:50:56:AE:F9:BD,static,dcc-randleslab-83,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.251,00:50:56:AE:B9:69,static,dcc-randleslab-84,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.252,00:50:56:AE:07:FB,static,dcc-randleslab-85,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.253,00:50:56:AE:C5:B4,static,dcc-randleslab-86,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.254,00:50:56:AE:5F:3C,static,dcc-randleslab-87,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.255,00:50:56:AE:0D:09,static,dcc-randleslab-gpu-11,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.89,00:50:56:AE:AE:B1,static,dcc-core-04,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.19.90,00:50:56:AE:32:79,static,dcc-core-05,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.20.0,00:50:56:AE:D5:F0,static,dcc-randleslab-gpu-13,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.20.1,00:50:56:AE:A8:74,static,dcc-randleslab-gpu-15,AlmaLinux 9.3 (Shamrock Pampas Cat),VMware,"VMware7,1"
10.183.20.13,00:25:B5:23:A1:FB,static,dcc-randleslab-bm-01,AlmaLinux 9.3 (Shamrock Pampas Cat),Cisco,UCSC-C220-M6S
10.183.20.14,00:25:B5:23:A1:DB,static,dcc-randleslab-bm-02,AlmaLinux 9.3 (Shamrock Pampas Cat),Cisco,UCSC-C220-M6S
10.183.20.15,00:25:B5:23:A1:EB,static,dcc-randleslab-bm-03,AlmaLinux 9.3 (Shamrock Pampas Cat),Cisco,UCSC-C220-M6S
10.183.20.16,00:25:B5:23:A1:BB,static,dcc-randleslab-bm-04,AlmaLinux 9.3 (Shamrock Pampas Cat),Cisco,UCSC-C220-M6S
10.183.20.49,00:50:56:AE:58:6E,static,RES-DEFIG-PAP1,Windows Server 2022 Datacenter,VMware,"VMware7,1"
10.183.20.75,00:50:56:AE:F7:2D,static,maas-01,Ubuntu 22.04.4 LTS,VMware,"VMware7,1"
10.183.254.254,B8:27:EB:FF:AB:6B,static,NA,NA,Raspberry Pi,NA
10.183.254.5,3C:FD:FE:CE:ED:80,static,gatancustomer,Windows Server 2012 R2 Standard,Intel,NA
10.183.254.7,14:02:EC:77:CC:05,static,win,Windows Server 2012 R2 Standard,Hewlett Packard Enterprise,NA
10.183.3.126,00:50:56:8E:0F:CF,static,bf-srv-h36-6,NA,VMware,NA
10.183.3.130,10:70:FD:00:B0:70,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.131,10:70:FD:00:B0:70,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.132,10:70:FD:00:B0:70,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.133,10:70:FD:00:B0:70,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.134,10:70:FD:00:B0:70,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.135,10:70:FD:00:B0:70,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.136,10:70:FD:00:B0:70,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.137,10:70:FD:00:B0:70,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.138,10:70:FD:00:B0:70,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.139,10:70:FD:00:B0:70,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.174,00:50:56:8E:02:E1,static,NA,NA,VMware,NA
10.183.3.60,10:70:FD:CA:FA:36,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.61,10:70:FD:CA:FA:36,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.62,10:70:FD:CA:FA:36,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.63,10:70:FD:CA:FA:36,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.64,10:70:FD:CA:FA:36,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.65,10:70:FD:CA:FA:36,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.66,10:70:FD:CA:FA:36,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.67,10:70:FD:CA:FA:36,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.68,10:70:FD:CA:FA:36,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.69,10:70:FD:CA:FA:36,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.70,10:70:FD:CA:FA:36,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.71,10:70:FD:CA:FA:36,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.72,10:70:FD:CA:FA:36,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.73,10:70:FD:CA:FA:36,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.74,10:70:FD:CA:FA:36,static,oit-nas-fe13,NA,Mellanox,NA
10.183.3.75,10:70:FD:CA:FA:36,static,oit-nas-fe13,NA,Mellanox,NA
10.183.5.180,00:50:56:AE:1E:06,static,dcc-core-03,CentOS Stream release 8,VMware,"VMware7,1"
10.183.5.185,00:50:56:AE:12:99,static,dcc-dhvi-gpu-301,Red Hat Enterprise Linux Server release 7.8 (Maipo),VMware,"VMware7,1"
10.183.5.243,00:50:56:8E:13:5F,static,bf-srv-n32-18,NA,VMware,NA
10.183.6.113,00:50:56:AE:59:43,static,research-bartesaghilab-04,Ubuntu 22.04.4 LTS,VMware,"VMware7,1"
10.183.6.115,00:50:56:AE:68:0D,static,research-bartesaghilab-05,Ubuntu 22.04.4 LTS,VMware,"VMware7,1"
10.183.6.116,00:50:56:AE:17:0A,static,dcc-dhvi-gpu-417,Red Hat Enterprise Linux Server release 7.9 (Maipo),VMware,"VMware7,1"
10.183.6.117,00:50:56:AE:72:F7,static,research-bartesaghilab-07,Ubuntu 22.04.4 LTS,VMware,"VMware7,1"
